         563  5.037902019516378E-002  9.152573018365288E-004
         572  4.619669873493910E-002  8.598916225357760E-004
         581  4.478373579305411E-002  8.068245057488307E-004
         590  4.276831845684349E-002  7.540673916658675E-004
         599  3.857435315988213E-002  7.028011848234759E-004
         608  3.596941362068057E-002  6.537358511885650E-004
         617  3.518814504199475E-002  6.084331959003034E-004
         626  3.123482914682478E-002  5.664287145478349E-004
         635  3.015397089019418E-002  5.294457555147551E-004
         644  2.813349562175200E-002  4.987029969875261E-004
         653  2.717538679072261E-002  4.717855403351657E-004
         662  2.645775141010433E-002  4.499521223802409E-004
         671  2.529030572607368E-002  4.315565252989772E-004
         680  2.388777129273116E-002  4.187650892284482E-004
         689  2.408557667331025E-002  4.092935262845204E-004
         698  2.427387122662738E-002  4.030158344615187E-004
         707  2.373656638839469E-002  3.993442941382817E-004
         716  2.336150088305026E-002  3.986082078299454E-004
         725  2.380640044993535E-002  3.980364931298820E-004
         734  2.387604389151558E-002  3.988729791192698E-004
         743  2.483248598745465E-002  3.998145275662283E-004
         752  2.507702401586622E-002  4.009371808096612E-004
         761  2.540446069647744E-002  4.008061923237572E-004
         770  2.485440715008229E-002  3.994689003938222E-004
         779  2.431014801866934E-002  3.981181091193325E-004
         788  2.507295282733068E-002  3.943082389789020E-004
         797  2.437114974038675E-002  3.875355095340093E-004
         806  2.408984018477798E-002  3.801696388035271E-004
         815  2.411774002204835E-002  3.705793837681957E-004
         824  2.330828883974627E-002  3.594321329814828E-004
         833  2.256535599678382E-002  3.463389663828179E-004
         842  2.217834580693766E-002  3.320128215261729E-004
         851  2.065194595587254E-002  3.157974364043174E-004
         860  1.998803305628151E-002  2.997681155168007E-004
         869  1.859462831505761E-002  2.822539839690236E-004
         878  1.765274015446380E-002  2.645666184633945E-004
         887  1.654220513862744E-002  2.472286375259286E-004
         896  1.523533640592359E-002  2.292748154529246E-004
         905  1.412587318391353E-002  2.124080266009027E-004
         914  1.311469591146521E-002  1.963310263985799E-004
         923  1.193093294749036E-002  1.806482679447878E-004
         932  1.128944600921683E-002  1.667865577464152E-004
         941  1.018968946764991E-002  1.535983912532047E-004
         950  9.335850269764662E-003  1.419389820451625E-004
         959  8.775003824055196E-003  1.317008080786531E-004
         968  8.258236642090603E-003  1.229279981272549E-004
         977  7.424256709155626E-003  1.152840951217579E-004
         986  7.125044739495963E-003  1.089211781651315E-004
         995  6.893724814018234E-003  1.041467367926143E-004
        1004  6.381603406619280E-003  1.002205672996207E-004
        1013  6.603091634658166E-003  9.741017862145867E-005
        1022  6.204459512097761E-003  9.554561630244924E-005
        1031  6.146176196789369E-003  9.407592293694047E-005
        1040  6.128029584364965E-003  9.334080925843875E-005
        1049  6.172103470166214E-003  9.319602345511687E-005
        1058  6.335825533478521E-003  9.294244788775967E-005
        1067  6.188545700804331E-003  9.283152461629178E-005
        1076  6.253015421914868E-003  9.285907517919677E-005
        1085  6.493285543503239E-003  9.283569435389674E-005
        1094  6.383081212617457E-003  9.246352054297285E-005
        1103  6.250806529862806E-003  9.199075876373261E-005
        1112  6.159846944374032E-003  9.097366124378214E-005
        1121  6.225882385182195E-003  8.956223150879044E-005
        1130  6.084126223199069E-003  8.815720562941371E-005
        1139  5.883355975090526E-003  8.621551806878403E-005
        1148  5.775745037198066E-003  8.408830455128939E-005
        1157  5.724065270291641E-003  8.166367528317411E-005
        1166  5.353070599584840E-003  7.883876788624756E-005
        1175  5.198726925405674E-003  7.596572280600283E-005
        1184  5.089812287678942E-003  7.294051536202931E-005
        1193  4.791409991044551E-003  6.968461693894795E-005
        1202  4.368696419997140E-003  6.786839036651400E-005
        1211  4.174665772401728E-003  6.452364176041055E-005
        1220  4.094520019418560E-003  6.134169669941766E-005
        1229  3.767882142962888E-003  5.841936918797758E-005
        1238  3.668229520426132E-003  5.566758618606605E-005
        1247  3.472356399618555E-003  5.305475543297415E-005
        1256  3.206150854729116E-003  5.067710523061101E-005
        1265  3.050352617151104E-003  4.859141417395031E-005
        1274  2.978516806446947E-003  4.678805656644809E-005
        1283  2.809231777653098E-003  4.547955735750465E-005
        1292  2.851617783406749E-003  4.416050436155659E-005
        1301  2.722090312702115E-003  4.331061355438197E-005
        1310  2.606816628190223E-003  4.257748444353089E-005
        1319  2.594366323038470E-003  4.203322509453810E-005
        1328  2.575372216564603E-003  4.170894536617223E-005
        1337  2.662106396515388E-003  4.146418587347263E-005
        1346  2.556390828237403E-003  4.134350260110006E-005
        1355  2.616486674504355E-003  4.131213215822938E-005
        1364  2.621868034484796E-003  4.128614266167513E-005
        1373  2.589081858709920E-003  4.122066973143559E-005
        1382  2.544369535161182E-003  4.130550117036864E-005
        1391  2.615606167819817E-003  4.121533922922531E-005
        1400  2.659404569242150E-003  4.096147409555500E-005
        1409  2.600278268934693E-003  4.073394170840638E-005
        1418  2.554646611102857E-003  4.041634733390793E-005
        1427  2.455150721446611E-003  3.994264721624817E-005
        1436  2.446441190257668E-003  3.937745081189193E-005
        1445  2.401611493478064E-003  3.870437234496270E-005
        1454  2.298264420059975E-003  3.793716464568526E-005
        1463  2.235907598299440E-003  3.702404540119112E-005
        1472  2.171996920180041E-003  3.624984319539007E-005
        1481  2.113206230323296E-003  3.532779163416669E-005
        1490  2.057328473320231E-003  3.421828357340142E-005
        1499  1.960662210946437E-003  3.320023992190109E-005
        1512  1.800858067600522E-003  2.514239316606385E-005
        1529  1.580323289583437E-003  2.394252947963105E-005
        1546  1.437061354673002E-003  2.283579843388181E-005
        1563  1.294550582817756E-003  2.194002843426920E-005
        1580  1.177262113327160E-003  2.121554985317086E-005
        1597  1.056496950428467E-003  2.065057643217638E-005
        1614  9.832963012648978E-004  2.025058278257924E-005
        1631  9.432048756058794E-004  1.998167673859205E-005
        1648  8.996207692025927E-004  1.983051128417951E-005
        1665  8.867856101143406E-004  1.979733117687660E-005
        1682  8.554147821011720E-004  1.971280861748743E-005
        1699  8.709565015168627E-004  1.969573295467991E-005
        1716  8.381615436904831E-004  1.966837585200640E-005
        1733  8.522702603741782E-004  1.964398712856892E-005
        1750  7.744987357917707E-004  1.955146089852528E-005
        1767  7.622938649284188E-004  1.949448754685145E-005
        1784  7.445641832189867E-004  1.937324962683948E-005
        1801  6.946386917765485E-004  1.917472453255318E-005
        1818  6.506473321564262E-004  1.902573441140090E-005
        1835  5.837456837915815E-004  1.890443342794733E-005
        1852  5.591156245340825E-004  1.876471916572563E-005
        1869  4.964424967181403E-004  1.863155650943535E-005
        1886  4.694641736116027E-004  1.860249005637246E-005
        1903  4.333865568906767E-004  1.857075202450861E-005
        1920  4.394444493867923E-004  1.852731706566618E-005
        1937  4.106468540736241E-004  1.860254514818730E-005
        1954  3.804591463917750E-004  1.864563170435994E-005
        1971  3.706379832104431E-004  1.873053944271763E-005
        1988  3.588394917322439E-004  1.880502367313715E-005
        2005  3.750609415997751E-004  1.918901647165411E-005
        2030  3.565802739438368E-004  1.735926271354377E-005
        2063  3.190950262994156E-004  1.750329645438104E-005
        2096  2.929206309943984E-004  1.756803858836187E-005
        2129  2.772396127683751E-004  1.768737119881926E-005
        2162  2.267475370739703E-004  1.781653580669356E-005
        2195  1.826789523911429E-004  1.795223613964979E-005
        2228  1.634916677911824E-004  1.818445347403707E-005
        2261  1.453406165349734E-004  1.846605234464180E-005
        2294  1.414351508914842E-004  1.876585562959020E-005
        2327  1.338547118126153E-004  1.910861331887018E-005
        2360  1.296774708503872E-004  1.952868111447443E-005
        2393  1.391985223590455E-004  1.996457668029909E-005
        2426  9.604956851318457E-005  2.050935897598835E-005
        2459  8.719360308698515E-005  2.102005098021671E-005
        2492  7.960151324436835E-005  2.165045196055620E-005
          32  8.997789557719498E-003  8.794570223567732E-003
          37  1.392983887229047E-002  6.576726788010938E-003
          42  2.853679717305821E-003  5.206585838381512E-003
          47  2.980415794971731E-003  4.298327240222282E-003
          52  2.469314485662249E-003  3.666754374281259E-003
          57 -7.267653635464682E-003  3.212862584531300E-003
          62 -6.913401735732639E-003  2.875630424329528E-003
          67 -2.814282069198605E-003  2.614636294203184E-003
          72 -1.021933751214632E-002  2.415215233003348E-003
          77 -7.568035140044089E-003  2.249577486267610E-003
          82 -9.132745169271195E-003  2.116533436889076E-003
          87 -1.043982114854944E-002  2.001454345318956E-003
          92 -1.410315759626683E-002  1.897482358744664E-003
          97 -1.258988398976205E-002  1.808667038416258E-003
         104 -1.618478166600503E-002  1.228012402449971E-003
         113 -1.550649468262121E-002  1.127778564357965E-003
         122 -1.494840171518736E-002  1.033780952922744E-003
         131 -1.510160995925777E-002  9.440835271874088E-004
         140 -1.389766023779660E-002  8.588674349110306E-004
         149 -1.266098005585000E-002  7.769818139937143E-004
         158 -1.231550218813121E-002  6.988653650242730E-004
         167 -1.029382232485805E-002  6.255478642877264E-004
         176 -8.751541192500852E-003  5.575936379290176E-004
         185 -5.549254269585945E-003  5.009182277469115E-004
         194 -3.013468022313202E-003  4.515985914761394E-004
         203 -1.094632274544606E-003  4.150198355813550E-004
         212  3.532125833331829E-004  3.882356723864501E-004
         221  2.292984736362589E-003  3.729528225976231E-004
         230  3.146354530251352E-003  3.637725571355282E-004
         239  5.071579837115016E-003  3.603243779302450E-004
         248  5.154968635560479E-003  3.582758170818398E-004
         257  6.778759932012297E-003  3.573269363796860E-004
         266  7.646355225353502E-003  3.552088894357860E-004
         275  8.854631558276713E-003  3.512754943760472E-004
         284  7.972877573015168E-003  3.439774454934299E-004
         293  8.539264459130355E-003  3.340215665328189E-004
         302  8.039854094141163E-003  3.207547207164962E-004
         311  7.708699743252247E-003  3.054854021892986E-004
         320  6.897444077664986E-003  2.871482734738076E-004
         329  6.779670921078883E-003  2.689190410126974E-004
         338  5.807130424146541E-003  2.492481189910641E-004
         347  4.485498296321835E-003  2.288816679057688E-004
         356  3.947566778092180E-003  2.103114416154131E-004
         365  2.870496861190535E-003  1.926764079574834E-004
         374  2.082633417517878E-003  1.760842152767256E-004
         383  1.348172649497166E-003  1.623230451536812E-004
         392  8.052911901326006E-004  1.503829011679149E-004
         401 -2.123007400910510E-005  1.407472294389953E-004
         410 -8.162648945060209E-004  1.327301790072994E-004
         419 -1.252017874032375E-003  1.265268400819102E-004
         428 -1.657828041825909E-003  1.209652370198947E-004
         437 -2.033155936039053E-003  1.163115561851917E-004
         446 -1.958546414435841E-003  1.117867536281962E-004
         455 -2.256049375594361E-003  1.071534618440539E-004
         464 -2.331409028702183E-003  1.023175790834662E-004
         473 -2.112101579926675E-003  9.792830069374389E-005
         482 -1.942918309907662E-003  9.288920931403049E-005
         491 -1.849797421530122E-003  8.858407597085498E-005
         500 -1.495524005685467E-003  8.437072712792742E-005
         509 -1.141837201749091E-003  7.667532067027021E-005
         518 -9.913387540302937E-004  7.344780358182763E-005
         527 -5.202819897599402E-004  7.116833477871669E-005
         536 -4.066522668863036E-004  6.934047822969560E-005
         545 -3.027778645166126E-005  6.846823890889264E-005
         554  7.263280336846167E-005  6.791825571854120E-005
         563  2.291261670451865E-004  6.768006654915000E-005
         572  3.570538896709840E-004  6.747414332472334E-005
         581  4.931049921426747E-004  6.732775369915512E-005
         590  4.842248741061485E-004  6.700322832853811E-005
         599  4.946595007514407E-004  6.641433769213918E-005
         608  5.472795655315277E-004  6.558973427908262E-005
         617  3.942752971735899E-004  6.478147286523048E-005
         626  1.736106373561187E-004  6.359119622992427E-005
         635  1.173236993273420E-004  6.246004833236164E-005
         644 -7.613088815049663E-005  6.124210141002184E-005
         653 -2.262107564763694E-004  6.016120929147498E-005
         662 -4.285498537310050E-004  5.923615662239421E-005
         671 -7.940183807032881E-004  5.838464378188369E-005
         680 -9.062012932089856E-004  5.751571985458482E-005
         689 -1.067959872734267E-003  5.670951906016535E-005
         698 -1.213199789660401E-003  5.607666885733403E-005
         707 -1.254663919394370E-003  5.556387083613685E-005
         716 -1.394589527929435E-003  5.489362855831045E-005
         725 -1.462177898926195E-003  5.403532564302121E-005
         734 -1.487066199921537E-003  5.303385089326250E-005
         743 -1.484589260828216E-003  5.198040598504734E-005
         752 -1.455985348694259E-003  5.070134278866783E-005
         761 -1.372873266520910E-003  4.932550516304795E-005
         770 -1.238601936691208E-003  4.784037326231807E-005
         779 -1.127680209335755E-003  4.631488440691191E-005
         788 -1.053903302244609E-003  4.480808087657513E-005
         797 -8.804122362410417E-004  4.336880448031413E-005
         806 -7.439582238685107E-004  4.187500616707523E-005
         815 -6.115981803977047E-004  4.073796645306632E-005
         824 -4.619819724800182E-004  3.958708148455842E-005
         833 -2.524095934821962E-004  3.857849083442000E-005
         842 -1.581509173892687E-004  3.787213279423686E-005
         851  2.613763661796205E-005  3.713412702747053E-005
         860  1.165648237245247E-004  3.645268940413719E-005
         869  2.313795170491430E-004  3.589578434484899E-005
         878  3.365823071689810E-004  3.540219158287411E-005
         887  3.924770321578253E-004  3.477120682027360E-005
         896  4.301828617919237E-004  3.408134806256519E-005
         905  4.430869751173887E-004  3.335302597369665E-005
         914  5.074834604304052E-004  3.251071545991761E-005
         923  4.177210276121041E-004  3.168791658313869E-005
         932  3.932060487528797E-004  3.075307798373885E-005
         941  3.554874993801641E-004  2.977225113967425E-005
         950  2.872534623722022E-004  2.879295558861331E-005
         959  2.304769732907152E-004  2.790912331906414E-005
         968  1.400171205229945E-004  2.698922017488185E-005
         977  6.455479733225581E-005  2.625265065393620E-005
         986 -1.914238260861425E-006  2.552903145526672E-005
         995 -9.357417719556972E-005  2.496342139392970E-005
        1004 -2.326078583739291E-004  2.670511038157056E-005
        1013 -2.766132585564046E-004  2.618856380379753E-005
        1022 -2.925333103812881E-004  2.588572030429222E-005
        1031 -3.227128263754130E-004  2.556734607855666E-005
        1040 -3.433559537093679E-004  2.531708143128722E-005
        1049 -4.193855289054918E-004  2.510938048613006E-005
        1058 -4.617059186616098E-004  2.486097803176630E-005
        1067 -4.464203043658636E-004  2.472899997568409E-005
        1076 -4.269757260614424E-004  2.445159488124351E-005
        1085 -3.911276890998706E-004  2.426998283190197E-005
        1094 -3.999770335002104E-004  2.404406153229563E-005
        1103 -2.906620804216363E-004  2.383787243650661E-005
        1112 -2.841994516791019E-004  2.361520200019640E-005
        1121 -2.426511198516237E-004  2.330228643027356E-005
        1130 -2.113279927132971E-004  2.308773352908884E-005
        1139 -2.307412801506725E-004  2.281605987487744E-005
        1148 -1.127641203420553E-004  2.255551392477993E-005
        1157 -7.350686764686506E-005  2.220025817309348E-005
        1166 -9.836538701301538E-005  2.190556493142009E-005
        1175 -6.185401326500351E-005  2.156165437241665E-005
        1184 -2.594293825834575E-005  2.125924377864575E-005
        1193 -9.874675891233221E-006  2.092926147603212E-005
        1202  3.463234403800645E-006  2.053236442852891E-005
        1211  2.704008867424288E-005  2.023518697934677E-005
        1220  4.760148017240748E-005  1.987900843992519E-005
        1229  3.304674126952373E-006  1.951702726260071E-005
        1238 -6.991039196039846E-006  1.917547692639135E-005
        1247  2.627584461554169E-005  1.882239837268048E-005
        1256 -2.019126476716096E-005  1.847797260636660E-005
        1265 -4.168611379727466E-005  1.821725031548787E-005
        1274 -2.393992197721121E-005  1.797209342268486E-005
        1283 -9.700722562369174E-005  1.773255208733221E-005
        1292 -1.046427874369147E-004  1.760445464194100E-005
        1301 -1.161134622937607E-004  1.747273083770231E-005
        1310 -1.670560738463828E-004  1.739263933016180E-005
        1319 -1.635769124993821E-004  1.735192948518375E-005
        1328 -1.880393946295226E-004  1.737605455987573E-005
        1337 -1.776156289761711E-004  1.735266251218062E-005
        1346 -1.980144858679996E-004  1.739733933340725E-005
        1355 -2.241521900070657E-004  1.743532632784412E-005
        1364 -2.098682877889369E-004  1.751044641324047E-005
        1373 -1.878509867331450E-004  1.754177117093602E-005
        1382 -1.564775355692836E-004  1.760773082885659E-005
        1391 -2.155804118794331E-004  1.762565041777331E-005
        1400 -1.965248668452987E-004  1.762790964467315E-005
        1409 -1.727892937941506E-004  1.766843502870666E-005
        1418 -1.639354381546291E-004  1.764158586422806E-005
        1427 -1.179809289642944E-004  1.760920312403668E-005
        1436 -1.225303885880931E-004  1.756877715018711E-005
        1445 -1.136714004864589E-004  1.748821781126361E-005
        1454 -7.725088264564110E-005  1.743228025701400E-005
        1463 -6.376766506645117E-005  1.729493347481526E-005
        1472 -2.736669724443612E-005  1.717339901979421E-005
        1481  7.929120982459275E-006  1.700539524923023E-005
        1490 -1.387306979478484E-005  1.686709628172349E-005
        1499 -5.484190111948346E-006  1.667045414887061E-005
        1512  2.054204342879483E-005  1.167182389946377E-005
        1529  2.518863541806886E-005  1.143325165914335E-005
        1546  2.630771997893283E-005  1.120745493905400E-005
        1563 -1.064528676379957E-006  1.098478579403356E-005
        1580 -4.700731881474812E-006  1.083703152903539E-005
        1597 -2.440193260367196E-005  1.072818525818847E-005
        1614 -2.288022572185279E-005  1.067172002100698E-005
        1631 -5.988300784590047E-005  1.068396027485206E-005
        1648 -5.257834465251017E-005  1.076976082087286E-005
        1665 -5.775238744558010E-005  1.090389942629607E-005
        1682 -6.642625816889085E-005  1.104853902578707E-005
        1699 -5.679376398279237E-005  1.123060770856116E-005
        1716 -4.728456649331062E-005  1.139704424322088E-005
        1733 -5.899785421655406E-005  1.157663719971788E-005
        1750 -4.558710290328752E-005  1.172757610654021E-005
        1767 -2.646523534004674E-005  1.186066736470873E-005
        1784 -2.331096777943471E-005  1.200217320092170E-005
        1801 -1.565742714912193E-005  1.207440433129723E-005
        1818 -1.854449943873453E-006  1.221446403521443E-005
        1835 -9.168411610466574E-006  1.232098814207635E-005
        1852  3.323568793182388E-006  1.245284405542141E-005
        1869 -8.609086432888224E-006  1.257492162961340E-005
        1886  2.931518401306772E-006  1.275257837481776E-005
        1903 -1.926067898940946E-005  1.297745098939136E-005
        1920 -1.493138879926152E-005  1.323663707021790E-005
        1937 -2.213392154726815E-005  1.349321361644008E-005
        1954 -9.641928467427441E-006  1.377942569537149E-005
        1971 -4.534707168976479E-005  1.411488194278426E-005
        1988 -4.423697659227720E-005  1.448985151789752E-005
          32  3.829155930080919E-004  2.266648290615134E-004
          37  2.902169839867695E-004  1.710003392484029E-004
          42  2.432009649547352E-004  1.374754260741474E-004
          47  3.934804659080200E-004  1.165257114531615E-004
          52  3.350515432223939E-004  1.024751850599969E-004
          57  3.668128725600420E-004  9.259503663897808E-005
          62  4.768025867478864E-004  8.516889171569225E-005
          67  4.570177185227803E-004  7.969328607598553E-005
          72  4.267250359402387E-004  7.523647704173897E-005
          77  4.690897353540641E-004  7.168474580963870E-005
          82  4.822373749365797E-004  6.844651577226232E-005
          87  4.018019458040799E-004  6.546978603150297E-005
          92  5.795031253482448E-004  6.275779120862556E-005
          97  3.798730290083040E-004  6.014332503268916E-005
         104  4.780246302254382E-004  4.118918935726578E-005
         113  4.508629803586519E-004  3.797335060717458E-005
         122  4.655725232699187E-004  3.484406417391582E-005
         131  4.021128328379709E-004  3.174814972509283E-005
         140  3.490710354709881E-004  2.890506205252507E-005
         149  2.827521695864853E-004  2.618178147210475E-005
         158  2.699727054468822E-004  2.370521691367430E-005
         167  1.915773606985458E-004  2.151152321849115E-005
         176  1.947540498599992E-004  1.962769972270085E-005
         185  1.525148769999869E-004  1.812757363378796E-005
         194  1.317992050745815E-004  1.697771058694740E-005
         203  1.053045178405046E-004  1.619048016047930E-005
         212  1.221186648069779E-004  1.581215451611719E-005
         221  1.119553641286111E-004  1.571064981808289E-005
         230  1.464281519115903E-004  1.596288076107513E-005
         239  1.950583271470969E-004  1.650679442096313E-005
         248  2.146727560017316E-004  1.734375053340182E-005
         257  2.969663380366983E-004  1.842497765434191E-005
         266  3.415455759097240E-004  1.972053338610617E-005
         275  4.397937555618119E-004  2.110411480905324E-005
         284  4.521679231913295E-004  2.259792944868988E-005
         293  5.991173197891913E-004  2.410869191064628E-005
         302  6.393367840258871E-004  2.553027623803971E-005
         311  7.096635815355694E-004  2.684488229198235E-005
         320  7.730695218374021E-004  2.793951346686259E-005
         329  8.785897904450540E-004  2.890224375107785E-005
         338  8.809730124280322E-004  2.956108541258611E-005
         347  8.440014086208539E-004  2.999292372969870E-005
         356  9.240080563230440E-004  3.017663046576582E-005
         365  8.703806167709409E-004  2.991756717357111E-005
         374  9.445027987373760E-004  2.950761865585806E-005
         383  9.153439028084977E-004  2.882696353770964E-005
         392  9.119247240306576E-004  2.792943862036818E-005
         401  8.253277462924597E-004  2.671652263044312E-005
         410  7.842744324711384E-004  2.543509855247062E-005
         419  6.888753378376132E-004  2.403536497844603E-005
         428  6.545856744095218E-004  2.253330089845125E-005
         437  6.346861106978031E-004  2.104969884303582E-005
         446  5.460283965029521E-004  1.954649711691967E-005
         455  4.675196163880755E-004  1.813578246919927E-005
         464  4.246250354194781E-004  1.683254491308525E-005
         473  3.247851948721800E-004  1.568667148604026E-005
         482  3.091738116205670E-004  1.464696152797286E-005
         491  2.680264316682005E-004  1.382022199178210E-005
         500  2.082591856634244E-004  1.312994831091249E-005
         509  1.991396657847508E-004  1.079695542707734E-005
         518  1.718016152086784E-004  1.043835969217022E-005
         527  1.468705977041536E-004  1.027551543367762E-005
         536  1.465286767256039E-004  1.027079940807646E-005
         545  1.813514579238690E-004  1.041435802833689E-005
         554  1.740570993179281E-004  1.070186941867986E-005
         563  2.106013775879401E-004  1.108847788096100E-005
         572  2.279597651277145E-004  1.154202714664273E-005
         581  2.879658972855250E-004  1.211241398317572E-005
         590  2.753843951509043E-004  1.270131835792745E-005
         599  3.186175356020685E-004  1.328863991983179E-005
         608  3.750748746066238E-004  1.390822106483283E-005
         617  4.266725611687871E-004  1.444651027874394E-005
         626  4.159953775114264E-004  1.492336319949180E-005
         635  4.694087497841683E-004  1.539527442731963E-005
         644  4.979922035648487E-004  1.571946685708357E-005
         653  4.829222956314334E-004  1.590196349310273E-005
         662  4.972908548159758E-004  1.605686179155641E-005
         671  5.069446510548587E-004  1.605531716666193E-005
         680  4.966544207256520E-004  1.597116881753805E-005
         689  5.037590391888516E-004  1.571647696131556E-005
         698  5.014673181957332E-004  1.542786456257546E-005
         707  4.583268784967367E-004  1.508244613350570E-005
         716  4.458601721439045E-004  1.462822646355679E-005
         725  3.991739213889232E-004  1.414931159317462E-005
         734  3.757089945377084E-004  1.362748275851917E-005
         743  3.146790465571685E-004  1.313970168767032E-005
         752  3.030175686334260E-004  1.261382314184932E-005
         761  2.675548885093303E-004  1.215381378289167E-005
         770  2.233514949629316E-004  1.169933755154567E-005
         779  2.004459602085117E-004  1.133228462466937E-005
         788  1.957101373574696E-004  1.099751096976311E-005
         797  1.711182052456424E-004  1.069313256511339E-005
         806  1.560474547928315E-004  1.051424430503102E-005
         815  1.338171356162347E-004  1.034327222295535E-005
         824  1.120478580890704E-004  1.027137358346994E-005
         833  1.051676677053838E-004  1.028393901770971E-005
         842  1.178062019161880E-004  1.036200137842726E-005
         851  1.129238818823651E-004  1.044982520239239E-005
         860  1.307539380814560E-004  1.062365446773912E-005
         869  1.360064486800111E-004  1.080407843625235E-005
         878  1.427011078851210E-004  1.105730632370575E-005
         887  1.759873000626976E-004  1.130260213347575E-005
         896  1.898974176732008E-004  1.160847871223333E-005
         905  1.784174198948312E-004  1.189718700153313E-005
         914  2.186818859027990E-004  1.219908517950198E-005
         923  2.319075685127173E-004  1.244738783558245E-005
         932  2.558750008343486E-004  1.270899881646145E-005
         941  2.657634548511705E-004  1.295199498386738E-005
         950  2.577255920692405E-004  1.317193995286039E-005
         959  2.685434949184128E-004  1.334354444739843E-005
         968  2.702164210203045E-004  1.347450756314027E-005
         977  2.659514866684913E-004  1.354942865004673E-005
         986  2.493945384515391E-004  1.362779565451913E-005
         995  2.680551281365333E-004  1.367308803100699E-005
        1004  2.500478606672550E-004  1.599650779016956E-005
        1013  2.821928965637053E-004  1.593434942829425E-005
        1022  2.583146216583555E-004  1.583743160761595E-005
        1031  2.317007241933315E-004  1.575408041853111E-005
        1040  2.121357469007780E-004  1.562770358143257E-005
        1049  2.047517729225219E-004  1.550718825884738E-005
        1058  2.077394036386686E-004  1.542916801558688E-005
        1067  1.579005342989403E-004  1.531504519080710E-005
        1076  1.365362039037063E-004  1.519913669289530E-005
        1085  1.116884924997721E-004  1.512432126068757E-005
        1094  1.363221329446315E-004  1.505721502754336E-005
        1103  8.490043737371525E-005  1.503171006862865E-005
        1112  7.993671288296627E-005  1.503337387545596E-005
        1121  7.675585762869287E-005  1.507427413318218E-005
        1130  7.665191127665821E-005  1.510881451015885E-005
        1139  6.601364305655989E-005  1.517224612482256E-005
        1148  6.478019999085766E-005  1.528367527490086E-005
        1157  6.800843320994446E-005  1.539424915963574E-005
        1166  4.239396463684214E-005  1.557410669583047E-005
        1175  4.808379887492415E-005  1.572286668527367E-005
        1184  5.733448159489565E-005  1.589015927693616E-005
        1193  5.626832569108465E-005  1.605454582746319E-005
        1202  1.005998246342569E-004  1.629124069064181E-005
        1211  9.114724657644911E-005  1.650325937885665E-005
